,Time,Names,ConfirmedCases,Recovered,Deaths,Population,LandArea,MedianAge,German
16474,2020-06-11,SAINT BARTHELEMY,6,6,6,9877,21,-1,Saint Barthelemy
16475,2020-06-11,SAINT MARTIN,41,33,33,38666,53,-1,Sankt Martin
16476,2020-06-11,CAYMAN ISLAND,180,107,107,65722,240,-1,Cayman Inseln
16477,2020-06-11,KOSOVO,1298,913,913,1945000,-1,-1,Kosovo
16478,2020-06-11,GREENLAND,13,13,13,56770,410450,-1,Grönland
16479,2020-06-11,MONTSERRAT,11,10,10,4992,100,-1,Montserrat
16480,2020-06-11,SINT MAARTEN,77,61,61,42876,34,-1,Alderney
16481,2020-06-11,BERMUDA,141,125,125,62278,50,-1,Bermuda
16482,2020-06-11,ISLE OF MAN,336,312,312,85033,570,-1,Isle Of Man
16483,2020-06-11,DOMINICA,18,16,16,71986,750,-1,Dominica
16484,2020-06-11,TURKS AND CAICOS,12,11,11,38717,950,-1,Turks-Und Caicosinseln
16485,2020-06-11,BRITISH VIRGIN ISLANDS,8,7,7,30231,150,-1,Britische Jungferninseln
16486,2020-06-11,ST.KITTS AND NEVIS,15,15,15,53199,260,-1,St.Kitts Und Nevis
16487,2020-06-11,ANGUILLA,3,3,3,15003,90,-1,Anguilla
16488,2020-06-11,NORTHERN MARIANA ISLANDS,30,21,21,57559,460,-1,Nördliche Mariana Inseln
16489,2020-06-11,FALKLAND ISLANDS,13,13,13,3480,12170,-1,Falkland Inseln
16490,2020-06-11,CARIBBEAN NETHERLANDS,7,7,7,26223,328,-1,Karibische Niederlande
16491,2020-06-11,SAINT PIERRE MIQUELON,1,1,1,5794,230,-1,Saint Pierre Miquelon
16492,2020-06-11,NAURU,0,0,0,10824,20,-1,Nauru
16493,2020-06-11,Noname1,0,0,0,-1,-1,-1,Noname1
16494,2020-06-11,Noname1,0,0,0,-1,-1,-1,Noname1
16495,2020-06-12,AFGHANISTAN,23546,3928,3928,38928346,652860,18,Afghanistan
16496,2020-06-12,ALBANIA,1385,1001,1001,2877797,27400,36,Albanien
16497,2020-06-12,ALGERIA,10589,7255,7255,43851044,2381740,29,Algerien
16498,2020-06-12,ANGOLA,118,41,41,32866272,1246700,17,Angola
16499,2020-06-12,ANTIGUA AND BARBUDA,26,20,20,97929,440,34,Antigua Und Barbuda
16500,2020-06-12,ARGENTINA,27373,8332,8332,45195774,2736690,32,Argentinien
16501,2020-06-12,ARMENIA,14669,5466,5466,2963243,28470,35,Armenien
16502,2020-06-12,ARUBA,101,98,98,106766,180,41,Aruba
16503,2020-06-12,AUSTRALIA,7289,6782,6782,25499884,7682300,38,Australien
16504,2020-06-12,AUSTRIA,17034,15949,15949,9006398,82409,43,Österreich
16505,2020-06-12,AZERBAIJAN,8882,4930,4930,10139177,82658,32,Aserbaidschan
16506,2020-06-12,BAHAMAS,103,68,68,393244,10010,32,Bahamas
16507,2020-06-12,BAHRAIN,16667,11487,11487,1701575,760,32,Bahrain
16508,2020-06-12,BANGLADESH,78052,16748,16748,164689383,130170,28,Bangladesch
16509,2020-06-12,BARBADOS,96,83,83,287375,430,40,Barbados
16510,2020-06-12,BELARUS,51816,26643,26643,9449323,202910,40,Weissrussland
16511,2020-06-12,BELGIUM,59711,16453,16453,11589623,30280,42,Belgien
16512,2020-06-12,BELIZE,20,16,16,397628,22810,25,Belize
16513,2020-06-12,BENIN,305,188,188,12123200,112760,19,Benin
16514,2020-06-12,BHUTAN,62,19,19,771608,38117,28,Bhutan
16515,2020-06-12,BOLIVIA,16165,2372,2372,11673021,1083300,26,Bolivien
16516,2020-06-12,BOSNIA-HERZEGOVINA,2853,2100,2100,3280819,51000,43,Bosnien-Herzegowina
16517,2020-06-12,BOTSWANA,48,24,24,2351627,566730,24,Botswana
16518,2020-06-12,BRAZIL,805649,396692,396692,212559417,8358140,33,Brasilien
16519,2020-06-12,BRUNEI,141,138,138,437479,5270,32,Brunei
16520,2020-06-12,BULGARIA,3086,1688,1688,6948445,108560,45,Bulgarien
16521,2020-06-12,BURKINA FASO,892,790,790,20903273,273600,18,Burkina Faso
16522,2020-06-12,BURUNDI,85,45,45,11890784,25680,17,Burundi
16523,2020-06-12,CABO VERDE,657,294,294,555987,4030,28,Kapverden
16524,2020-06-12,CAMBODIA,126,125,125,16718965,176520,26,Kambodscha
16525,2020-06-12,CAMEROON,8681,4836,4836,26545863,472710,19,Kamerun
16526,2020-06-12,CANADA,97530,57658,57658,37742154,9093510,41,Kanada
16527,2020-06-12,CENTRAL AFRICAN REPUBLIC,1952,38,38,4829767,622980,18,Zentralafrikanische Republik
16528,2020-06-12,CHAD,848,706,706,16425864,1259200,17,Tschad
16529,2020-06-12,CHANNEL ISLANDS,565,530,530,173863,190,43,Kanalinseln
16530,2020-06-12,CHILE,154092,126444,126444,19116201,743532,35,Chile
16531,2020-06-12,"CHINA, Mainland",83064,78365,78365,1439323776,9388211,38,China
16532,2020-06-12,HONG KONG,1108,1055,1055,7496981,1050,45,Hongkong
16533,2020-06-12,MACAU,45,45,45,649335,30,39,Macau
16534,2020-06-12,TAIWAN,443,431,431,23816775,35410,42,Taiwan
16535,2020-06-12,COLOMBIA,45212,17790,17790,50882891,1109500,31,Kolumbien
16536,2020-06-12,COMOROS,162,97,97,869601,1861,20,Comoros
16537,2020-06-12,CONGO,728,221,221,5518087,341500,19,Kongo
16538,2020-06-12,COSTA RICA,1538,722,722,5094118,51060,33,Costa Rica
16539,2020-06-12,COTE D'IVOIRE,4404,2212,2212,26378274,318000,19,Elfenbeinkueste
16540,2020-06-12,CROATIA,2249,2132,2132,4105267,55960,44,Kroatien
16541,2020-06-12,CUBA,2219,1893,1893,11326616,106440,42,Kuba
16542,2020-06-12,CURACAO,22,15,15,164093,444,42,Curacao
16543,2020-06-12,CYPRUS,975,807,807,1207359,9240,37,Zypern
16544,2020-06-12,CZECH REPUBLIC,9855,7166,7166,10708981,77240,43,Tschechien
16545,2020-06-12,DPR KOREA,0,0,0,25778816,120410,35,Dpr Korea
16546,2020-06-12,DR CONGO,4515,567,567,89561403,2267050,17,Dr Kongo
16547,2020-06-12,DENMARK,12035,10955,10955,5792202,42430,42,Dänemark
16548,2020-06-12,DJIBOUTI,4398,2519,2519,988000,23180,27,Djibouti
16549,2020-06-12,DOMINICAN REPUBLIC,21437,12541,12541,10847910,48320,28,Dominikanische Republik
16550,2020-06-12,ECUADOR,44440,21862,21862,17643054,248360,28,Ecuador
16551,2020-06-12,EGYPT,39726,10691,10691,102334404,995450,25,Ägypten
16552,2020-06-12,EL SALVADOR,3373,1504,1504,6486205,20720,28,El Salvador
16553,2020-06-12,EQUATORIAL GUINEA,1306,200,200,1402985,28050,22,Äquatorialguinea
16554,2020-06-12,ERITREA,41,39,39,3546421,101000,19,Eritrea
16555,2020-06-12,ESTONIA,1965,1697,1697,1326535,42390,42,Estland
16556,2020-06-12,ESWATINI,449,238,238,1160164,17200,21,Eswatini
16557,2020-06-12,ETHIOPIA,2670,434,434,114963588,1000000,19,Äthiopien
16558,2020-06-12,FIJI,18,18,18,896445,18270,28,Fiji
16559,2020-06-12,FINLAND,7064,0,0,5540720,303890,43,Finnland
16560,2020-06-12,FRANCE,155561,72149,72149,65273511,547557,42,Frankreich
16561,2020-06-12,FRENCH GUIANA,917,462,462,298682,82200,25,Französisch-Guayana
16562,2020-06-12,FRENCH POLYNESIA,60,60,60,280908,3660,34,Französisch Polynesien
16563,2020-06-12,GABON,3463,1024,1024,2225734,257670,23,Gabon
16564,2020-06-12,GAMBIA,28,22,22,2416668,10120,18,Gambia
16565,2020-06-12,GEORGIA,831,694,694,3989167,69490,38,Georgia
16566,2020-06-12,GERMANY,186522,170683,170683,83783942,348560,46,Deutschland
16567,2020-06-12,GHANA,10358,3824,3824,31072940,227540,22,Ghana
16568,2020-06-12,GREECE,3088,1442,1442,10423054,128900,46,Griechenland
16569,2020-06-12,GRENADA,23,22,22,112523,340,32,Grenada
16570,2020-06-12,GUADELOUPE,164,144,144,400124,1690,44,Guadeloupe
16571,2020-06-12,GUAM,183,162,162,168775,540,31,Guam
16572,2020-06-12,GUATEMALA,8561,1567,1567,17915568,107160,23,Guatemala
16573,2020-06-12,GUINEA,4372,3033,3033,13132795,245720,18,Guinea
16574,2020-06-12,GUINEA-BISSAU,1389,153,153,1968001,28120,19,Guinea-Bissau
16575,2020-06-12,GUYANA,158,92,92,786552,196850,27,Guyana
16576,2020-06-12,HAITI,3941,24,24,11402528,27560,24,Haiti
16577,2020-06-12,HONDURAS,7669,837,837,9904607,111890,24,Honduras
16578,2020-06-12,HUNGARY,4039,2391,2391,9660351,90530,43,Ungarn
16579,2020-06-12,ICELAND,1807,1794,1794,341243,100250,37,Island
16580,2020-06-12,INDIA,298283,147195,147195,1380004385,2973190,28,Indien
16581,2020-06-12,INDONESIA,35295,12636,12636,273523615,1811570,30,Indonesien
16582,2020-06-12,IRAN,180156,142663,142663,83992949,1628550,32,Iran
16583,2020-06-12,IRAQ,16675,6568,6568,40222493,434320,21,Irak
16584,2020-06-12,IRELAND,25238,22698,22698,4937786,68890,38,Irland
16585,2020-06-12,ISRAEL,18701,15288,15288,8655535,21640,30,Israel
16586,2020-06-12,ITALY,236142,171338,171338,60461826,294140,47,Italien
16587,2020-06-12,JAMAICA,611,408,408,2961167,10830,31,Jamaika
16588,2020-06-12,JAPAN,17348,15383,15383,126476461,364555,48,Japan
16589,2020-06-12,JORDAN,890,670,670,10203134,88780,24,Jordan
16590,2020-06-12,KAZAKHSTAN,13872,8593,8593,18776707,2699700,31,Kasachstan
16591,2020-06-12,KENYA,3215,1092,1092,53771296,569140,20,Kenia
16592,2020-06-12,KIRIBATI,0,0,0,119449,810,23,Kiribati
16593,2020-06-12,KUWAIT,34432,24137,24137,4270571,17820,37,Kuwait
16594,2020-06-12,KYRGYZSTAN,2166,1668,1668,6524195,191800,26,Kyrgyzstan
16595,2020-06-12,LAOS,19,19,19,7275560,230800,24,Laos
16596,2020-06-12,LATVIA,1094,818,818,1886198,62200,44,Lettland
16597,2020-06-12,LEBANON,1402,845,845,6825445,10230,30,Libanon
16598,2020-06-12,LESOTHO,4,2,2,2142249,30360,24,Lesotho
16599,2020-06-12,LIBERIA,410,206,206,5057681,96320,19,Liberia
16600,2020-06-12,LIBYA,393,59,59,6871292,1759540,29,Libyen
16601,2020-06-12,LITHUANIA,1752,1372,1372,2722289,62674,45,Litauen
16602,2020-06-12,LUXEMBOURG,4052,3910,3910,625978,2590,40,Luxemburg
16603,2020-06-12,MADAGASCAR,1203,312,312,27691018,581795,20,Madagaskar
16604,2020-06-12,MALAWI,481,55,55,19129952,94280,18,Malawi
16605,2020-06-12,MALAYSIA,8369,7065,7065,32365999,328550,30,Malaysia
16606,2020-06-12,MALDIVES,1976,1153,1153,540544,300,30,Malediven
16607,2020-06-12,MALI,1722,989,989,20250833,1220190,16,Mali
16608,2020-06-12,MALTA,640,600,600,441543,320,43,Malta
16609,2020-06-12,MARTINIQUE,202,98,98,375265,1060,47,Martinique
16610,2020-06-12,MAURITANIA,1439,250,250,4649658,1030700,20,Mauritanien
16611,2020-06-12,MAURITIUS,337,325,325,1271768,2030,37,Mauritius
16612,2020-06-12,MAYOTTE,2240,1654,1654,272815,375,20,Mayotte
16613,2020-06-12,MEXICO,133974,98064,98064,128932753,1943950,29,Mexiko
16614,2020-06-12,MICRONESIA (FED. STATES OF),0,0,0,115023,700,24,Micronesia (Fed. States Of)
16615,2020-06-12,MONGOLIA,197,95,95,3278290,1553560,28,Mongolei
16616,2020-06-12,MONTENEGRO,324,315,315,628066,13450,39,Montenegro
16617,2020-06-12,MOROCCO,8537,7583,7583,36910560,446300,30,Marokko
16618,2020-06-12,MOZAMBIQUE,489,144,144,31255435,786380,18,Mozambique
16619,2020-06-12,MYANMAR,261,165,165,54409800,653290,29,Myanmar
16620,2020-06-12,NAMIBIA,31,17,17,2540905,823290,22,Namibia
16621,2020-06-12,NEPAL,4614,861,861,29136808,143350,25,Nepal
16622,2020-06-12,NETHERLANDS,48251,0,0,17134872,33720,43,Niederlande
16623,2020-06-12,NEW CALEDONIA,21,20,20,285498,18280,34,Neu-Kaledonien
16624,2020-06-12,NEW ZEALAND,1504,1482,1482,4822233,263310,38,Neuseeland
16625,2020-06-12,NICARAGUA,1464,953,953,6624554,120340,26,Nicaragua
16626,2020-06-12,NIGER,974,878,878,24206644,1266700,15,Niger
16627,2020-06-12,NIGERIA,14554,4494,4494,206139589,910770,18,Nigeria
16628,2020-06-12,N. MACEDONIA,3538,1682,1682,2083374,25220,39,N. Mazedonien
16629,2020-06-12,NORWAY,8608,0,0,5421241,365268,40,Norwegen
16630,2020-06-12,OMAN,19954,6623,6623,5106626,309500,31,Oman
16631,2020-06-12,PAKISTAN,125933,40247,40247,220892340,770880,23,Pakistan
16632,2020-06-12,PANAMA,18586,10977,10977,4314767,74340,30,Panama
16633,2020-06-12,PAPUA NEW GUINEA,8,8,8,8947024,452860,22,Papua Neu-Guinea
16634,2020-06-12,PARAGUAY,1230,624,624,7132538,397300,26,Paraguay
16635,2020-06-12,PERU,214788,102429,102429,32971854,1280000,31,Peru
16636,2020-06-12,PHILIPPINES,24175,5165,5165,109581078,298170,26,Philippinen
16637,2020-06-12,POLAND,28201,13696,13696,37846611,306230,42,Polen
16638,2020-06-12,PORTUGAL,35910,22002,22002,10196709,91590,46,Portugal
16639,2020-06-12,PUERTO RICO,5329,850,850,2860853,8870,44,Puerto Rico
16640,2020-06-12,QATAR,75071,51331,51331,2881053,11610,32,Katar
16641,2020-06-12,S. KOREA,12003,10669,10669,51269185,97230,44,S. Korea
16642,2020-06-12,MOLDOVA,10727,6072,6072,4033963,32850,38,Moldawien
16643,2020-06-12,REUNION,487,447,447,895312,2500,36,Réunion
16644,2020-06-12,ROMANIA,21182,15283,15283,19237691,230170,43,Rumänien
16645,2020-06-12,RUSSIA,502436,261150,261150,145934462,16376870,40,Russland
16646,2020-06-12,RWANDA,494,313,313,12952218,24670,20,Rwanda
16647,2020-06-12,SAINT LUCIA,19,18,18,183627,610,34,Saint Lucia
16648,2020-06-12,SAINT VINCENT,27,25,25,110940,390,33,Saint Vincent
16649,2020-06-12,SAMOA,0,0,0,198414,2830,22,Samoa
16650,2020-06-12,SAO TOME AND PRINCIPE,632,146,146,219159,960,19,Sao Tome Und Principe
16651,2020-06-12,SAUDI ARABIA,116021,80019,80019,34813871,2149690,32,Saudi Arabien
16652,2020-06-12,SENEGAL,4759,2994,2994,16743927,192530,19,Senegal
16653,2020-06-12,SERBIA,12102,11348,11348,8737371,87460,42,Serbien
16654,2020-06-12,SEYCHELLES,11,11,11,98347,460,34,Seychelles
16655,2020-06-12,SIERRA LEONE,1085,642,642,7976983,72180,19,Sierra Leone
16656,2020-06-12,SINGAPORE,39387,27286,27286,5850342,700,42,Singapur
16657,2020-06-12,SLOVAKIA,1541,1409,1409,5459642,48088,41,Slowakei
16658,2020-06-12,SLOVENIA,1488,293,293,2078938,20140,45,Slowenien
16659,2020-06-12,SOLOMON ISLANDS,0,0,0,686884,27990,20,Salomon-Inseln
16660,2020-06-12,SOMALIA,2513,532,532,15893222,627340,17,Somalia
16661,2020-06-12,S. AFRICA,58568,33252,33252,59308690,1213090,28,Südafrika
16662,2020-06-12,S. SUDAN,1670,48,48,11193725,610952,19,Südsudan
16663,2020-06-12,SPAIN,242707,150376,150376,46754778,498800,45,Spanien
16664,2020-06-12,SRI LANKA,1877,1150,1150,21413249,62710,34,Sri Lanka
16665,2020-06-12,PALESTINE,667,565,565,5101414,6020,21,Palästina
16666,2020-06-12,SUDAN,6730,2278,2278,43849260,1765048,20,Sudan
16667,2020-06-12,SURINAME,168,9,9,586632,156000,29,Suriname
16668,2020-06-12,SWEDEN,48288,4971,4971,10099265,410340,41,Schweden
16669,2020-06-12,SWITZERLAND,31044,28800,28800,8654622,39516,43,Schweiz
16670,2020-06-12,SYRIA,164,68,68,17500658,183630,26,Syrien
16671,2020-06-12,TAJIKISTAN,4834,3062,3062,9537645,139960,22,Tajikistan
16672,2020-06-12,THAILAND,3129,2987,2987,69799978,510890,40,Thailand
16673,2020-06-12,TIMOR-LESTE,24,24,24,1318445,14870,21,Timor-Leste
16674,2020-06-12,TOGO,524,271,271,8278724,54390,19,Togo
16675,2020-06-12,TONGA,0,0,0,105695,720,22,Tonga
16676,2020-06-12,TRINIDAD AND TOBAGO,117,109,109,1399488,5130,36,Trinidad Und Tobago
16677,2020-06-12,TUNISIA,1087,989,989,11818619,155360,33,Tunesien
16678,2020-06-12,TURKEY,174023,147860,147860,84339067,769630,32,Türkei
16679,2020-06-12,TURKMENISTAN,0,0,0,6031200,469930,27,Turkmenistan
16680,2020-06-12,UGANDA,686,161,161,45741007,199810,17,Uganda
16681,2020-06-12,UKRAINE,29753,13567,13567,43733762,579320,41,Ukraine
16682,2020-06-12,UAE,40986,25234,25234,19890402,83600,33,Vereinigte Arabische Emirate
16683,2020-06-12,UNITED KINGDOM,291409,0,0,67886011,241930,40,Grossbritannien
16684,2020-06-12,TANZANIA,509,183,183,59734218,885800,18,Tansania
16685,2020-06-12,UNITED STATES,2089701,816086,816086,331002651,9147420,38,Vereinigte Staaten
16686,2020-06-12,US VIRGIN ISLANDS,72,62,62,-1,-1,-1,Us Jungferninseln
16687,2020-06-12,URUGUAY,847,772,772,3473730,175020,36,Uruguay
16688,2020-06-12,UZBEKISTAN,4819,3637,3637,33469203,425400,28,Usbekistan
16689,2020-06-12,VANUATU,0,0,0,307145,12190,21,Vanuatu
16690,2020-06-12,VENEZUELA,2814,487,487,28435940,882050,30,Venezuela
16691,2020-06-12,VIETNAM,332,321,321,97338579,310070,32,Vietnam
16692,2020-06-12,WESTERN SAHARA,9,6,6,597339,266000,28,Westsahara
16693,2020-06-12,YEMEN,591,23,23,29825964,527970,20,Jemen
16694,2020-06-12,ZAMBIA,1200,912,912,18383955,743390,18,Sambia
16695,2020-06-12,ZIMBABWE,332,51,51,14862924,386850,19,Zimbabwe
16696,2020-06-12,OTHER,712,654,654,-1,-1,-1,Diamond Princess (Schiff)
16697,2020-06-12,SAN MARINO,691,496,496,33931,60,-1,San Marino
16698,2020-06-12,MONACO,99,93,93,39242,1,-1,Monaco
16699,2020-06-12,ANDORRA,852,780,780,77265,470,-1,Andorra
16700,2020-06-12,LIECHTENSTEIN,82,55,55,38128,160,-1,Liechtenstein
16701,2020-06-12,FAEROE ISLANDS,187,187,187,48863,1396,-1,Färöer Inseln
16702,2020-06-12,GIBRALTAR,176,171,171,33691,10,-1,Gibraltar
16703,2020-06-12,VATICAN CITY,12,12,12,825,1,-1,Vatikanstadt
16704,2020-06-12,SAINT BARTHELEMY,6,6,6,9877,21,-1,Saint Barthelemy
16705,2020-06-12,SAINT MARTIN,41,33,33,38666,53,-1,Sankt Martin
16706,2020-06-12,CAYMAN ISLAND,186,112,112,65722,240,-1,Cayman Inseln
16707,2020-06-12,KOSOVO,1298,913,913,1945000,-1,-1,Kosovo
16708,2020-06-12,GREENLAND,13,13,13,56770,410450,-1,Grönland
16709,2020-06-12,MONTSERRAT,11,10,10,4992,100,-1,Montserrat
16710,2020-06-12,SINT MAARTEN,77,61,61,42876,34,-1,Alderney
16711,2020-06-12,BERMUDA,141,127,127,62278,50,-1,Bermuda
16712,2020-06-12,ISLE OF MAN,336,312,312,85033,570,-1,Isle Of Man
16713,2020-06-12,DOMINICA,18,16,16,71986,750,-1,Dominica
16714,2020-06-12,TURKS AND CAICOS,12,11,11,38717,950,-1,Turks-Und Caicosinseln
16715,2020-06-12,BRITISH VIRGIN ISLANDS,8,7,7,30231,150,-1,Britische Jungferninseln
16716,2020-06-12,ST.KITTS AND NEVIS,15,15,15,53199,260,-1,St.Kitts Und Nevis
16717,2020-06-12,ANGUILLA,3,3,3,15003,90,-1,Anguilla
16718,2020-06-12,NORTHERN MARIANA ISLANDS,30,21,21,57559,460,-1,Nördliche Mariana Inseln
16719,2020-06-12,FALKLAND ISLANDS,13,13,13,3480,12170,-1,Falkland Inseln
16720,2020-06-12,CARIBBEAN NETHERLANDS,7,7,7,26223,328,-1,Karibische Niederlande
16721,2020-06-12,SAINT PIERRE MIQUELON,1,1,1,5794,230,-1,Saint Pierre Miquelon
16722,2020-06-12,NAURU,0,0,0,10824,20,-1,Nauru
16723,2020-06-12,Noname1,0,0,0,-1,-1,-1,Noname1
16724,2020-06-12,Noname1,0,0,0,-1,-1,-1,Noname1
16725,2020-06-13,AFGHANISTAN,24102,4201,4201,38928346,652860,18,Afghanistan
16726,2020-06-13,ALBANIA,1416,1034,1034,2877797,27400,36,Albanien
16727,2020-06-13,ALGERIA,10698,7322,7322,43851044,2381740,29,Algerien
16728,2020-06-13,ANGOLA,130,42,42,32866272,1246700,17,Angola
16729,2020-06-13,ANTIGUA AND BARBUDA,26,20,20,97929,440,34,Antigua Und Barbuda
16730,2020-06-13,ARGENTINA,28764,8743,8743,45195774,2736690,32,Argentinien
16731,2020-06-13,ARMENIA,15281,5639,5639,2963243,28470,35,Armenien
16732,2020-06-13,ARUBA,101,98,98,106766,180,41,Aruba
16733,2020-06-13,AUSTRALIA,7294,6803,6803,25499884,7682300,38,Australien
16734,2020-06-13,AUSTRIA,17064,15985,15985,9006398,82409,43,Österreich
16735,2020-06-13,AZERBAIJAN,9218,5116,5116,10139177,82658,32,Aserbaidschan
16736,2020-06-13,BAHAMAS,103,68,68,393244,10010,32,Bahamas
16737,2020-06-13,BAHRAIN,17713,12191,12191,1701575,760,32,Bahrain
16738,2020-06-13,BANGLADESH,81523,17250,17250,164689383,130170,28,Bangladesch
16739,2020-06-13,BARBADOS,96,83,83,287375,430,40,Barbados
16740,2020-06-13,BELARUS,52520,27760,27760,9449323,202910,40,Weissrussland
16741,2020-06-13,BELGIUM,59819,16498,16498,11589623,30280,42,Belgien
16742,2020-06-13,BELIZE,20,16,16,397628,22810,25,Belize
16743,2020-06-13,BENIN,388,217,217,12123200,112760,19,Benin
16744,2020-06-13,BHUTAN,62,20,20,771608,38117,28,Bhutan
16745,2020-06-13,BOLIVIA,16929,2431,2431,11673021,1083300,26,Bolivien
16746,2020-06-13,BOSNIA-HERZEGOVINA,2893,2119,2119,3280819,51000,43,Bosnien-Herzegowina
16747,2020-06-13,BOTSWANA,48,24,24,2351627,566730,24,Botswana
16748,2020-06-13,BRAZIL,829902,427610,427610,212559417,8358140,33,Brasilien
16749,2020-06-13,BRUNEI,141,138,138,437479,5270,32,Brunei
16750,2020-06-13,BULGARIA,3191,1716,1716,6948445,108560,45,Bulgarien
16751,2020-06-13,BURKINA FASO,892,791,791,20903273,273600,18,Burkina Faso
16752,2020-06-13,BURUNDI,85,45,45,11890784,25680,17,Burundi
16753,2020-06-13,CABO VERDE,697,294,294,555987,4030,28,Kapverden
16754,2020-06-13,CAMBODIA,126,125,125,16718965,176520,26,Kambodscha
16755,2020-06-13,CAMEROON,8681,4836,4836,26545863,472710,19,Kamerun
16756,2020-06-13,CANADA,97943,58523,58523,37742154,9093510,41,Kanada
16757,2020-06-13,CENTRAL AFRICAN REPUBLIC,2044,360,360,4829767,622980,18,Zentralafrikanische Republik
16758,2020-06-13,CHAD,848,711,711,16425864,1259200,17,Tschad
16759,2020-06-13,CHANNEL ISLANDS,565,530,530,173863,190,43,Kanalinseln
16760,2020-06-13,CHILE,160846,131358,131358,19116201,743532,35,Chile
16761,2020-06-13,"CHINA, Mainland",83075,78367,78367,1439323776,9388211,38,China
16762,2020-06-13,HONG KONG,1109,1060,1060,7496981,1050,45,Hongkong
16763,2020-06-13,MACAU,45,45,45,649335,30,39,Macau
16764,2020-06-13,TAIWAN,443,431,431,23816775,35410,42,Taiwan
16765,2020-06-13,COLOMBIA,46858,18715,18715,50882891,1109500,31,Kolumbien
16766,2020-06-13,COMOROS,163,97,97,869601,1861,20,Comoros
16767,2020-06-13,CONGO,728,221,221,5518087,341500,19,Kongo
16768,2020-06-13,COSTA RICA,1612,731,731,5094118,51060,33,Costa Rica
16769,2020-06-13,COTE D'IVOIRE,4684,2263,2263,26378274,318000,19,Elfenbeinkueste
16770,2020-06-13,CROATIA,2249,2133,2133,4105267,55960,44,Kroatien
16771,2020-06-13,CUBA,2233,1902,1902,11326616,106440,42,Kuba
16772,2020-06-13,CURACAO,22,15,15,164093,444,42,Curacao
16773,2020-06-13,CYPRUS,980,807,807,1207359,9240,37,Zypern
16774,2020-06-13,CZECH REPUBLIC,9938,7215,7215,10708981,77240,43,Tschechien
16775,2020-06-13,DPR KOREA,0,0,0,25778816,120410,35,Dpr Korea
16776,2020-06-13,DR CONGO,4637,580,580,89561403,2267050,17,Dr Kongo
16777,2020-06-13,DENMARK,12099,10993,10993,5792202,42430,42,Dänemark
16778,2020-06-13,DJIBOUTI,4441,2730,2730,988000,23180,27,Djibouti
16779,2020-06-13,DOMINICAN REPUBLIC,22008,12754,12754,10847910,48320,28,Dominikanische Republik
16780,2020-06-13,ECUADOR,45778,22679,22679,17643054,248360,28,Ecuador
16781,2020-06-13,EGYPT,41303,11108,11108,102334404,995450,25,Ägypten
16782,2020-06-13,EL SALVADOR,3481,1603,1603,6486205,20720,28,El Salvador
16783,2020-06-13,EQUATORIAL GUINEA,1306,200,200,1402985,28050,22,Äquatorialguinea
16784,2020-06-13,ERITREA,41,39,39,3546421,101000,19,Eritrea
16785,2020-06-13,ESTONIA,1970,1703,1703,1326535,42390,42,Estland
16786,2020-06-13,ESWATINI,472,246,246,1160164,17200,21,Eswatini
16787,2020-06-13,ETHIOPIA,2915,451,451,114963588,1000000,19,Äthiopien
16788,2020-06-13,FIJI,18,18,18,896445,18270,28,Fiji
16789,2020-06-13,FINLAND,7073,0,0,5540720,303890,43,Finnland
16790,2020-06-13,FRANCE,156287,72572,72572,65273511,547557,42,Frankreich
16791,2020-06-13,FRENCH GUIANA,1043,489,489,298682,82200,25,Französisch-Guayana
16792,2020-06-13,FRENCH POLYNESIA,60,60,60,280908,3660,34,Französisch Polynesien
16793,2020-06-13,GABON,3463,1024,1024,2225734,257670,23,Gabon
16794,2020-06-13,GAMBIA,28,22,22,2416668,10120,18,Gambia
16795,2020-06-13,GEORGIA,843,697,697,3989167,69490,38,Georgia
16796,2020-06-13,GERMANY,187262,172414,172414,83783942,348560,46,Deutschland
16797,2020-06-13,GHANA,10856,3921,3921,31072940,227540,22,Ghana
16798,2020-06-13,GREECE,3108,1442,1442,10423054,128900,46,Griechenland
16799,2020-06-13,GRENADA,23,22,22,112523,340,32,Grenada
16800,2020-06-13,GUADELOUPE,171,157,157,400124,1690,44,Guadeloupe
